"ID","NhietDo","DoAm","TocDoGio","HuongGio","LuongMua","ThoiGian","KHTram","MaTram","P","NguyCo"
13122,23.2000000000,88.1000000000,1.4000000000,170.0000000000,0.0000000000,2025-03-12 19:55:00.000,SocSon,"2",1432.8700000000,I
13121,23.2000000000,88.0000000000,1.2000000000,127.0000000000,0.0000000000,2025-03-12 19:54:00.000,SocSon,"2",1432.8700000000,I
13120,23.2000000000,88.0000000000,2.7000000000,132.0000000000,0.0000000000,2025-03-12 19:53:00.000,SocSon,"2",1432.8700000000,I
13119,23.2000000000,87.9000000000,3.2000000000,167.0000000000,0.0000000000,2025-03-12 19:52:00.000,SocSon,"2",1432.8700000000,I
13118,23.2000000000,87.9000000000,0.8000000000,142.0000000000,0.0000000000,2025-03-12 19:51:00.000,SocSon,"2",1432.8700000000,I
13117,23.3000000000,87.9000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-12 19:50:00.000,SocSon,"2",1432.8700000000,I
13116,23.2000000000,87.8000000000,2.1000000000,121.0000000000,0.0000000000,2025-03-12 19:49:00.000,SocSon,"2",1432.8700000000,I
13115,23.2000000000,87.7000000000,1.2000000000,205.0000000000,0.0000000000,2025-03-12 19:48:00.000,SocSon,"2",1432.8700000000,I
13114,23.3000000000,87.6000000000,1.4000000000,159.0000000000,0.0000000000,2025-03-12 19:47:00.000,SocSon,"2",1432.8700000000,I
13113,23.3000000000,87.6000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 19:46:00.000,SocSon,"2",1432.8700000000,I
13112,23.3000000000,87.5000000000,1.9000000000,145.0000000000,0.0000000000,2025-03-12 19:45:00.000,SocSon,"2",1432.8700000000,I
13111,23.3000000000,87.5000000000,2.5000000000,192.0000000000,0.0000000000,2025-03-12 19:44:00.000,SocSon,"2",1432.8700000000,I
13110,23.3000000000,87.5000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 19:43:00.000,SocSon,"2",1432.8700000000,I
13109,23.3000000000,87.5000000000,1.0000000000,121.0000000000,0.0000000000,2025-03-12 19:42:00.000,SocSon,"2",1432.8700000000,I
13108,23.3000000000,87.5000000000,1.2000000000,126.0000000000,0.0000000000,2025-03-12 19:41:00.000,SocSon,"2",1432.8700000000,I
13107,23.4000000000,87.4000000000,2.1000000000,166.0000000000,0.0000000000,2025-03-12 19:40:00.000,SocSon,"2",1432.8700000000,I
13106,23.3000000000,87.3000000000,1.1000000000,169.0000000000,0.0000000000,2025-03-12 19:39:00.000,SocSon,"2",1432.8700000000,I
13105,23.3000000000,87.3000000000,1.8000000000,151.0000000000,0.0000000000,2025-03-12 19:38:00.000,SocSon,"2",1432.8700000000,I
13104,23.3000000000,87.2000000000,2.6000000000,169.0000000000,0.0000000000,2025-03-12 19:36:00.000,SocSon,"2",1432.8700000000,I
13103,23.4000000000,87.2000000000,0.6000000000,170.0000000000,0.0000000000,2025-03-12 19:35:00.000,SocSon,"2",1432.8700000000,I
13102,23.4000000000,87.2000000000,1.2000000000,166.0000000000,0.0000000000,2025-03-12 19:34:00.000,SocSon,"2",1432.8700000000,I
13101,23.4000000000,87.3000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-12 19:33:00.000,SocSon,"2",1432.8700000000,I
13100,23.4000000000,87.2000000000,1.7000000000,142.0000000000,0.0000000000,2025-03-12 19:32:00.000,SocSon,"2",1432.8700000000,I
13099,23.4000000000,87.2000000000,2.3000000000,159.0000000000,0.0000000000,2025-03-12 19:31:00.000,SocSon,"2",1432.8700000000,I
13098,23.4000000000,87.2000000000,1.9000000000,137.0000000000,0.0000000000,2025-03-12 19:30:00.000,SocSon,"2",1432.8700000000,I
13097,23.4000000000,87.2000000000,1.7000000000,182.0000000000,0.0000000000,2025-03-12 19:29:00.000,SocSon,"2",1432.8700000000,I
13096,23.4000000000,87.2000000000,1.8000000000,124.0000000000,0.0000000000,2025-03-12 19:28:00.000,SocSon,"2",1432.8700000000,I
13095,23.4000000000,87.2000000000,1.0000000000,122.0000000000,0.0000000000,2025-03-12 19:27:00.000,SocSon,"2",1432.8700000000,I
13094,23.4000000000,87.1000000000,1.4000000000,170.0000000000,0.0000000000,2025-03-12 19:26:00.000,SocSon,"2",1432.8700000000,I
13093,23.4000000000,87.1000000000,2.2000000000,142.0000000000,0.0000000000,2025-03-12 19:25:00.000,SocSon,"2",1432.8700000000,I
13092,23.4000000000,87.1000000000,1.4000000000,120.0000000000,0.0000000000,2025-03-12 19:24:00.000,SocSon,"2",1432.8700000000,I
13091,23.5000000000,87.2000000000,1.0000000000,170.0000000000,0.0000000000,2025-03-12 19:23:00.000,SocSon,"2",1432.8700000000,I
13090,23.4000000000,87.2000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-12 19:22:00.000,SocSon,"2",1432.8700000000,I
13089,23.4000000000,87.3000000000,0.9000000000,85.0000000000,0.0000000000,2025-03-12 19:21:00.000,SocSon,"2",1432.8700000000,I
13088,23.4000000000,87.3000000000,1.2000000000,204.0000000000,0.0000000000,2025-03-12 19:20:00.000,SocSon,"2",1432.8700000000,I
13087,23.4000000000,87.2000000000,1.3000000000,171.0000000000,0.0000000000,2025-03-12 19:19:00.000,SocSon,"2",1432.8700000000,I
13086,23.4000000000,87.2000000000,1.0000000000,145.0000000000,0.0000000000,2025-03-12 19:18:00.000,SocSon,"2",1432.8700000000,I
13085,23.4000000000,87.2000000000,1.4000000000,102.0000000000,0.0000000000,2025-03-12 19:17:00.000,SocSon,"2",1432.8700000000,I
13084,23.4000000000,87.2000000000,0.8000000000,334.0000000000,0.0000000000,2025-03-12 19:16:00.000,SocSon,"2",1432.8700000000,I
13083,23.4000000000,87.1000000000,1.9000000000,163.0000000000,0.0000000000,2025-03-12 19:15:00.000,SocSon,"2",1432.8700000000,I
13082,23.5000000000,87.0000000000,1.9000000000,122.0000000000,0.0000000000,2025-03-12 19:14:00.000,SocSon,"2",1432.8700000000,I
13081,23.5000000000,86.8000000000,2.4000000000,166.0000000000,0.0000000000,2025-03-12 19:13:00.000,SocSon,"2",1432.8700000000,I
13080,23.5000000000,86.7000000000,2.4000000000,133.0000000000,0.0000000000,2025-03-12 19:12:00.000,SocSon,"2",1432.8700000000,I
13079,23.6000000000,86.6000000000,1.1000000000,163.0000000000,0.0000000000,2025-03-12 19:11:00.000,SocSon,"2",1432.8700000000,I
13078,23.6000000000,86.6000000000,2.3000000000,121.0000000000,0.0000000000,2025-03-12 19:10:00.000,SocSon,"2",1432.8700000000,I
13077,23.7000000000,86.6000000000,1.6000000000,121.0000000000,0.0000000000,2025-03-12 19:09:00.000,SocSon,"2",1432.8700000000,I
13076,23.7000000000,86.6000000000,1.2000000000,73.0000000000,0.0000000000,2025-03-12 19:08:00.000,SocSon,"2",1432.8700000000,I
13075,23.7000000000,86.6000000000,1.4000000000,145.0000000000,0.0000000000,2025-03-12 19:07:00.000,SocSon,"2",1432.8700000000,I
13074,23.7000000000,86.6000000000,1.2000000000,137.0000000000,0.0000000000,2025-03-12 19:06:00.000,SocSon,"2",1432.8700000000,I
13073,23.7000000000,86.6000000000,0.4000000000,313.0000000000,0.0000000000,2025-03-12 19:05:00.000,SocSon,"2",1432.8700000000,I
13072,23.7000000000,86.6000000000,0.8000000000,128.0000000000,0.0000000000,2025-03-12 19:04:00.000,SocSon,"2",1432.8700000000,I
13071,23.7000000000,86.5000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-12 19:03:00.000,SocSon,"2",1432.8700000000,I
13070,23.7000000000,86.5000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-12 19:02:00.000,SocSon,"2",1432.8700000000,I
13069,23.7000000000,86.5000000000,0.6000000000,150.0000000000,0.0000000000,2025-03-12 19:01:00.000,SocSon,"2",1432.8700000000,I
13068,23.7000000000,86.5000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-12 19:00:00.000,SocSon,"2",1432.8700000000,I
13067,23.6000000000,86.6000000000,1.0000000000,125.0000000000,0.0000000000,2025-03-12 18:59:00.000,SocSon,"2",1432.8700000000,I
13066,23.6000000000,86.5000000000,1.4000000000,158.0000000000,0.0000000000,2025-03-12 18:58:00.000,SocSon,"2",1432.8700000000,I
13065,23.6000000000,86.5000000000,1.7000000000,145.0000000000,0.0000000000,2025-03-12 18:57:00.000,SocSon,"2",1432.8700000000,I
13064,23.6000000000,86.4000000000,1.2000000000,140.0000000000,0.0000000000,2025-03-12 18:56:00.000,SocSon,"2",1432.8700000000,I
13063,23.7000000000,86.5000000000,2.9000000000,234.0000000000,0.0000000000,2025-03-12 18:55:00.000,SocSon,"2",1432.8700000000,I
13062,23.7000000000,86.5000000000,2.0000000000,172.0000000000,0.0000000000,2025-03-12 18:54:00.000,SocSon,"2",1432.8700000000,I
13061,23.7000000000,86.4000000000,1.9000000000,128.0000000000,0.0000000000,2025-03-12 18:53:00.000,SocSon,"2",1432.8700000000,I
13060,23.7000000000,86.5000000000,1.4000000000,171.0000000000,0.0000000000,2025-03-12 18:52:00.000,SocSon,"2",1432.8700000000,I
13059,23.7000000000,86.4000000000,1.2000000000,167.0000000000,0.0000000000,2025-03-12 18:51:00.000,SocSon,"2",1432.8700000000,I
13058,23.7000000000,86.4000000000,1.5000000000,154.0000000000,0.0000000000,2025-03-12 18:50:00.000,SocSon,"2",1432.8700000000,I
13057,23.7000000000,86.5000000000,1.9000000000,140.0000000000,0.0000000000,2025-03-12 18:49:00.000,SocSon,"2",1432.8700000000,I
13056,23.7000000000,86.5000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 18:48:00.000,SocSon,"2",1432.8700000000,I
13055,23.7000000000,86.4000000000,1.5000000000,122.0000000000,0.0000000000,2025-03-12 18:47:00.000,SocSon,"2",1432.8700000000,I
13054,23.7000000000,86.4000000000,1.8000000000,121.0000000000,0.0000000000,2025-03-12 18:46:00.000,SocSon,"2",1432.8700000000,I
13053,23.7000000000,86.4000000000,0.8000000000,145.0000000000,0.0000000000,2025-03-12 18:45:00.000,SocSon,"2",1432.8700000000,I
13052,23.7000000000,86.4000000000,1.0000000000,185.0000000000,0.0000000000,2025-03-12 18:44:00.000,SocSon,"2",1432.8700000000,I
13051,23.7000000000,86.4000000000,1.1000000000,186.0000000000,0.0000000000,2025-03-12 18:43:00.000,SocSon,"2",1432.8700000000,I
13050,23.7000000000,86.4000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-12 18:42:00.000,SocSon,"2",1432.8700000000,I
13049,23.6000000000,86.4000000000,0.7000000000,169.0000000000,0.0000000000,2025-03-12 18:41:00.000,SocSon,"2",1432.8700000000,I
13048,23.7000000000,86.4000000000,1.4000000000,181.0000000000,0.0000000000,2025-03-12 18:40:00.000,SocSon,"2",1432.8700000000,I
13047,23.7000000000,86.4000000000,1.2000000000,172.0000000000,0.0000000000,2025-03-12 18:39:00.000,SocSon,"2",1432.8700000000,I
13046,23.6000000000,86.5000000000,1.6000000000,159.0000000000,0.0000000000,2025-03-12 18:38:00.000,SocSon,"2",1432.8700000000,I
13045,23.6000000000,86.4000000000,0.8000000000,193.0000000000,0.0000000000,2025-03-12 18:37:00.000,SocSon,"2",1432.8700000000,I
13044,23.7000000000,86.5000000000,1.8000000000,168.0000000000,0.0000000000,2025-03-12 18:36:00.000,SocSon,"2",1432.8700000000,I
13043,23.7000000000,86.5000000000,0.9000000000,146.0000000000,0.0000000000,2025-03-12 18:35:00.000,SocSon,"2",1432.8700000000,I
13042,23.7000000000,86.5000000000,1.7000000000,161.0000000000,0.0000000000,2025-03-12 18:34:00.000,SocSon,"2",1432.8700000000,I
13041,23.6000000000,86.4000000000,1.4000000000,120.0000000000,0.0000000000,2025-03-12 18:33:00.000,SocSon,"2",1432.8700000000,I
13040,23.7000000000,86.5000000000,2.5000000000,169.0000000000,0.0000000000,2025-03-12 18:32:00.000,SocSon,"2",1432.8700000000,I
13039,23.7000000000,86.5000000000,1.4000000000,122.0000000000,0.0000000000,2025-03-12 18:31:00.000,SocSon,"2",1432.8700000000,I
13038,23.7000000000,86.4000000000,1.2000000000,144.0000000000,0.0000000000,2025-03-12 18:30:00.000,SocSon,"2",1432.8700000000,I
13037,23.7000000000,86.5000000000,3.3000000000,172.0000000000,0.0000000000,2025-03-12 18:29:00.000,SocSon,"2",1432.8700000000,I
13036,23.7000000000,86.5000000000,2.0000000000,156.0000000000,0.0000000000,2025-03-12 18:28:00.000,SocSon,"2",1432.8700000000,I
13035,23.7000000000,86.5000000000,1.0000000000,146.0000000000,0.0000000000,2025-03-12 18:27:00.000,SocSon,"2",1432.8700000000,I
13034,23.7000000000,86.6000000000,1.2000000000,112.0000000000,0.0000000000,2025-03-12 18:26:00.000,SocSon,"2",1432.8700000000,I
13033,23.8000000000,86.6000000000,0.8000000000,140.0000000000,0.0000000000,2025-03-12 18:25:00.000,SocSon,"2",1432.8700000000,I
13032,23.8000000000,86.7000000000,0.8000000000,120.0000000000,0.0000000000,2025-03-12 18:24:00.000,SocSon,"2",1432.8700000000,I
13031,23.7000000000,86.7000000000,1.9000000000,145.0000000000,0.0000000000,2025-03-12 18:23:00.000,SocSon,"2",1432.8700000000,I
13030,23.7000000000,86.7000000000,1.6000000000,113.0000000000,0.0000000000,2025-03-12 18:22:00.000,SocSon,"2",1432.8700000000,I
13029,23.8000000000,86.6000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 18:21:00.000,SocSon,"2",1432.8700000000,I
13028,23.8000000000,86.6000000000,1.3000000000,122.0000000000,0.0000000000,2025-03-12 18:20:00.000,SocSon,"2",1432.8700000000,I
13027,23.8000000000,86.6000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-12 18:19:00.000,SocSon,"2",1432.8700000000,I
13026,23.8000000000,86.5000000000,1.1000000000,190.0000000000,0.0000000000,2025-03-12 18:18:00.000,SocSon,"2",1432.8700000000,I
13025,23.8000000000,86.4000000000,1.6000000000,183.0000000000,0.0000000000,2025-03-12 18:17:00.000,SocSon,"2",1432.8700000000,I
13024,23.8000000000,86.4000000000,0.7000000000,145.0000000000,0.0000000000,2025-03-12 18:16:00.000,SocSon,"2",1432.8700000000,I
13023,23.8000000000,86.3000000000,1.0000000000,121.0000000000,0.0000000000,2025-03-12 18:15:00.000,SocSon,"2",1432.8700000000,I
13022,23.8000000000,86.1000000000,1.2000000000,146.0000000000,0.0000000000,2025-03-12 18:14:00.000,SocSon,"2",1432.8700000000,I
13021,23.8000000000,86.0000000000,1.2000000000,205.0000000000,0.0000000000,2025-03-12 18:13:00.000,SocSon,"2",1432.8700000000,I
13020,23.9000000000,85.9000000000,1.7000000000,189.0000000000,0.0000000000,2025-03-12 18:12:00.000,SocSon,"2",1432.8700000000,I
13019,23.9000000000,85.7000000000,1.2000000000,241.0000000000,0.0000000000,2025-03-12 18:11:00.000,SocSon,"2",1432.8700000000,I
13018,23.9000000000,85.5000000000,0.8000000000,193.0000000000,0.0000000000,2025-03-12 18:10:00.000,SocSon,"2",1432.8700000000,I
13017,24.0000000000,85.4000000000,1.4000000000,174.0000000000,0.0000000000,2025-03-12 18:09:00.000,SocSon,"2",1432.8700000000,I
13016,24.0000000000,85.3000000000,1.3000000000,121.0000000000,0.0000000000,2025-03-12 18:08:00.000,SocSon,"2",1432.8700000000,I
13015,24.0000000000,85.1000000000,2.1000000000,145.0000000000,0.0000000000,2025-03-12 18:07:00.000,SocSon,"2",1432.8700000000,I
13014,24.1000000000,84.8000000000,2.2000000000,169.0000000000,0.0000000000,2025-03-12 18:06:00.000,SocSon,"2",1432.8700000000,I
13013,24.1000000000,84.6000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-12 18:05:00.000,SocSon,"2",1432.8700000000,I
13012,24.2000000000,84.4000000000,1.9000000000,145.0000000000,0.0000000000,2025-03-12 18:04:00.000,SocSon,"2",1432.8700000000,I
13011,24.2000000000,84.0000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-12 18:03:00.000,SocSon,"2",1432.8700000000,I
13010,24.3000000000,83.7000000000,1.1000000000,169.0000000000,0.0000000000,2025-03-12 18:02:00.000,SocSon,"2",1432.8700000000,I
13009,24.4000000000,83.4000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-12 18:01:00.000,SocSon,"2",1432.8700000000,I
13008,24.4000000000,83.4000000000,0.0000000000,145.0000000000,0.0000000000,2025-03-12 18:00:00.000,SocSon,"2",1432.8700000000,I
13007,24.4000000000,83.5000000000,0.0000000000,145.0000000000,0.0000000000,2025-03-12 17:59:00.000,SocSon,"2",1432.8700000000,I
13006,24.3000000000,83.6000000000,0.0000000000,145.0000000000,0.0000000000,2025-03-12 17:58:00.000,SocSon,"2",1432.8700000000,I
13005,24.3000000000,83.7000000000,0.0000000000,145.0000000000,0.0000000000,2025-03-12 17:57:00.000,SocSon,"2",1432.8700000000,I
13004,24.3000000000,83.7000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-12 17:56:00.000,SocSon,"2",1432.8700000000,I
13003,24.2000000000,83.7000000000,1.4000000000,143.0000000000,0.0000000000,2025-03-12 17:55:00.000,SocSon,"2",1432.8700000000,I
13002,24.2000000000,83.7000000000,0.4000000000,169.0000000000,0.0000000000,2025-03-12 17:54:00.000,SocSon,"2",1432.8700000000,I
13001,24.2000000000,83.7000000000,0.6000000000,211.0000000000,0.0000000000,2025-03-12 17:53:00.000,SocSon,"2",1432.8700000000,I
13000,24.2000000000,83.6000000000,1.7000000000,142.0000000000,0.0000000000,2025-03-12 17:52:00.000,SocSon,"2",1432.8700000000,I
12999,24.2000000000,83.6000000000,0.4000000000,181.0000000000,0.0000000000,2025-03-12 17:51:00.000,SocSon,"2",1432.8700000000,I
12998,24.3000000000,83.4000000000,1.4000000000,138.0000000000,0.0000000000,2025-03-12 17:50:00.000,SocSon,"2",1432.8700000000,I
12997,24.3000000000,83.3000000000,2.6000000000,141.0000000000,0.0000000000,2025-03-12 17:49:00.000,SocSon,"2",1432.8700000000,I
12996,24.3000000000,83.3000000000,2.8000000000,144.0000000000,0.0000000000,2025-03-12 17:48:00.000,SocSon,"2",1432.8700000000,I
12995,24.3000000000,83.2000000000,1.4000000000,137.0000000000,0.0000000000,2025-03-12 17:47:00.000,SocSon,"2",1432.8700000000,I
12994,24.3000000000,83.1000000000,2.0000000000,134.0000000000,0.0000000000,2025-03-12 17:46:00.000,SocSon,"2",1432.8700000000,I
12993,24.3000000000,83.1000000000,1.6000000000,133.0000000000,0.0000000000,2025-03-12 17:45:00.000,SocSon,"2",1432.8700000000,I
12992,24.4000000000,82.9000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 17:44:00.000,SocSon,"2",1432.8700000000,I
12991,24.4000000000,82.7000000000,2.1000000000,138.0000000000,0.0000000000,2025-03-12 17:43:00.000,SocSon,"2",1432.8700000000,I
12990,24.4000000000,82.4000000000,1.8000000000,169.0000000000,0.0000000000,2025-03-12 17:42:00.000,SocSon,"2",1432.8700000000,I
12989,24.5000000000,82.3000000000,2.2000000000,160.0000000000,0.0000000000,2025-03-12 17:41:00.000,SocSon,"2",1432.8700000000,I
12988,24.6000000000,82.1000000000,1.7000000000,166.0000000000,0.0000000000,2025-03-12 17:40:00.000,SocSon,"2",1432.8700000000,I
12987,24.6000000000,81.9000000000,1.9000000000,140.0000000000,0.0000000000,2025-03-12 17:39:00.000,SocSon,"2",1432.8700000000,I
12986,24.6000000000,81.9000000000,1.0000000000,127.0000000000,0.0000000000,2025-03-12 17:38:00.000,SocSon,"2",1432.8700000000,I
12985,24.6000000000,81.6000000000,0.6000000000,134.0000000000,0.0000000000,2025-03-12 17:37:00.000,SocSon,"2",1432.8700000000,I
12984,24.6000000000,82.0000000000,0.2000000000,121.0000000000,0.0000000000,2025-03-12 17:36:00.000,SocSon,"2",1432.8700000000,I
12983,24.6000000000,82.1000000000,0.0000000000,48.0000000000,0.0000000000,2025-03-12 17:35:00.000,SocSon,"2",1432.8700000000,I
12982,24.6000000000,82.1000000000,0.0000000000,259.0000000000,0.0000000000,2025-03-12 17:34:00.000,SocSon,"2",1432.8700000000,I
12981,24.6000000000,82.1000000000,0.0000000000,217.0000000000,0.0000000000,2025-03-12 17:33:00.000,SocSon,"2",1432.8700000000,I
12980,24.6000000000,82.2000000000,0.5000000000,167.0000000000,0.0000000000,2025-03-12 17:32:00.000,SocSon,"2",1432.8700000000,I
12979,24.5000000000,82.2000000000,0.2000000000,239.0000000000,0.0000000000,2025-03-12 17:31:00.000,SocSon,"2",1432.8700000000,I
12978,24.5000000000,82.2000000000,0.3000000000,217.0000000000,0.0000000000,2025-03-12 17:30:00.000,SocSon,"2",1432.8700000000,I
12977,24.6000000000,82.0000000000,1.2000000000,184.0000000000,0.0000000000,2025-03-12 17:29:00.000,SocSon,"2",1432.8700000000,I
12976,24.6000000000,82.0000000000,1.1000000000,74.0000000000,0.0000000000,2025-03-12 17:28:00.000,SocSon,"2",1432.8700000000,I
12975,24.5000000000,82.1000000000,0.5000000000,169.0000000000,0.0000000000,2025-03-12 17:27:00.000,SocSon,"2",1432.8700000000,I
12974,24.6000000000,82.0000000000,0.4000000000,145.0000000000,0.0000000000,2025-03-12 17:26:00.000,SocSon,"2",1432.8700000000,I
12973,24.6000000000,82.1000000000,2.1000000000,119.0000000000,0.0000000000,2025-03-12 17:25:00.000,SocSon,"2",1432.8700000000,I
12972,24.6000000000,81.9000000000,1.4000000000,121.0000000000,0.0000000000,2025-03-12 17:24:00.000,SocSon,"2",1432.8700000000,I
12971,24.5000000000,81.9000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-12 17:23:00.000,SocSon,"2",1432.8700000000,I
12970,24.5000000000,81.8000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-12 17:22:00.000,SocSon,"2",1432.8700000000,I
12969,24.6000000000,81.7000000000,1.4000000000,121.0000000000,0.0000000000,2025-03-12 17:21:00.000,SocSon,"2",1432.8700000000,I
12968,24.5000000000,81.7000000000,1.3000000000,141.0000000000,0.0000000000,2025-03-12 17:20:00.000,SocSon,"2",1432.8700000000,I
12967,24.6000000000,81.5000000000,1.0000000000,122.0000000000,0.0000000000,2025-03-12 17:19:00.000,SocSon,"2",1432.8700000000,I
12966,24.5000000000,81.6000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-12 17:18:00.000,SocSon,"2",1432.8700000000,I
12965,24.6000000000,81.4000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-12 17:17:00.000,SocSon,"2",1432.8700000000,I
12964,24.6000000000,81.4000000000,0.9000000000,192.0000000000,0.0000000000,2025-03-12 17:16:00.000,SocSon,"2",1432.8700000000,I
12963,24.6000000000,81.2000000000,1.4000000000,161.0000000000,0.0000000000,2025-03-12 17:15:00.000,SocSon,"2",1432.8700000000,I
12962,24.7000000000,81.4000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-12 17:14:00.000,SocSon,"2",1432.8700000000,I
12961,24.7000000000,81.3000000000,1.2000000000,193.0000000000,0.0000000000,2025-03-12 17:13:00.000,SocSon,"2",1432.8700000000,I
12960,24.7000000000,81.1000000000,1.6000000000,136.0000000000,0.0000000000,2025-03-12 17:12:00.000,SocSon,"2",1432.8700000000,I
12959,24.7000000000,80.9000000000,2.3000000000,132.0000000000,0.0000000000,2025-03-12 17:11:00.000,SocSon,"2",1432.8700000000,I
12958,24.7000000000,80.9000000000,1.8000000000,152.0000000000,0.0000000000,2025-03-12 17:10:00.000,SocSon,"2",1432.8700000000,I
12957,24.7000000000,81.3000000000,2.5000000000,157.0000000000,0.0000000000,2025-03-12 17:09:00.000,SocSon,"2",1432.8700000000,I
12956,24.7000000000,81.5000000000,0.8000000000,145.0000000000,0.0000000000,2025-03-12 17:08:00.000,SocSon,"2",1432.8700000000,I
12955,24.7000000000,81.5000000000,0.6000000000,193.0000000000,0.0000000000,2025-03-12 17:07:00.000,SocSon,"2",1432.8700000000,I
12954,24.7000000000,81.2000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-12 17:06:00.000,SocSon,"2",1432.8700000000,I
12953,24.7000000000,81.2000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-12 17:05:00.000,SocSon,"2",1432.8700000000,I
12952,24.7000000000,81.4000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-12 17:04:00.000,SocSon,"2",1432.8700000000,I
12951,24.7000000000,81.3000000000,2.2000000000,150.0000000000,0.0000000000,2025-03-12 17:03:00.000,SocSon,"2",1432.8700000000,I
12950,24.7000000000,81.2000000000,1.1000000000,121.0000000000,0.0000000000,2025-03-12 17:02:00.000,SocSon,"2",1432.8700000000,I
12949,24.8000000000,81.2000000000,1.8000000000,146.0000000000,0.0000000000,2025-03-12 17:01:00.000,SocSon,"2",1432.8700000000,I
12948,24.7000000000,81.2000000000,1.4000000000,112.0000000000,0.0000000000,2025-03-12 17:00:00.000,SocSon,"2",1432.8700000000,I
12947,24.8000000000,81.0000000000,1.4000000000,124.0000000000,0.0000000000,2025-03-12 16:59:00.000,SocSon,"2",1432.8700000000,I
12946,24.8000000000,80.9000000000,1.6000000000,194.0000000000,0.0000000000,2025-03-12 16:58:00.000,SocSon,"2",1432.8700000000,I
12945,24.9000000000,80.5000000000,2.2000000000,147.0000000000,0.0000000000,2025-03-12 16:57:00.000,SocSon,"2",1432.8700000000,I
12944,24.9000000000,80.8000000000,0.8000000000,131.0000000000,0.0000000000,2025-03-12 16:56:00.000,SocSon,"2",1432.8700000000,I
12943,24.9000000000,80.7000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-12 16:55:00.000,SocSon,"2",1432.8700000000,I
12942,24.9000000000,80.6000000000,1.0000000000,242.0000000000,0.0000000000,2025-03-12 16:54:00.000,SocSon,"2",1432.8700000000,I
12941,25.0000000000,80.5000000000,1.6000000000,121.0000000000,0.0000000000,2025-03-12 16:53:00.000,SocSon,"2",1432.8700000000,I
12940,25.0000000000,80.3000000000,2.0000000000,145.0000000000,0.0000000000,2025-03-12 16:52:00.000,SocSon,"2",1432.8700000000,I
12939,25.1000000000,80.2000000000,2.0000000000,130.0000000000,0.0000000000,2025-03-12 16:51:00.000,SocSon,"2",1432.8700000000,I
12938,25.1000000000,80.3000000000,2.0000000000,156.0000000000,0.0000000000,2025-03-12 16:50:00.000,SocSon,"2",1432.8700000000,I
12937,25.1000000000,80.4000000000,1.1000000000,123.0000000000,0.0000000000,2025-03-12 16:49:00.000,SocSon,"2",1432.8700000000,I
12936,25.1000000000,80.1000000000,0.5000000000,145.0000000000,0.0000000000,2025-03-12 16:48:00.000,SocSon,"2",1432.8700000000,I
12935,25.1000000000,79.9000000000,1.6000000000,144.0000000000,0.0000000000,2025-03-12 16:47:00.000,SocSon,"2",1432.8700000000,I
12934,25.1000000000,80.2000000000,1.5000000000,84.0000000000,0.0000000000,2025-03-12 16:46:00.000,SocSon,"2",1432.8700000000,I
12933,25.1000000000,80.4000000000,1.2000000000,146.0000000000,0.0000000000,2025-03-12 16:45:00.000,SocSon,"2",1432.8700000000,I
12932,25.1000000000,80.7000000000,1.7000000000,155.0000000000,0.0000000000,2025-03-12 16:44:00.000,SocSon,"2",1432.8700000000,I
12931,25.1000000000,80.5000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-12 16:43:00.000,SocSon,"2",1432.8700000000,I
12930,25.1000000000,80.3000000000,0.8000000000,145.0000000000,0.0000000000,2025-03-12 16:42:00.000,SocSon,"2",1432.8700000000,I
12929,25.1000000000,80.2000000000,1.7000000000,189.0000000000,0.0000000000,2025-03-12 16:41:00.000,SocSon,"2",1432.8700000000,I
12928,25.1000000000,80.2000000000,1.7000000000,80.0000000000,0.0000000000,2025-03-12 16:40:00.000,SocSon,"2",1432.8700000000,I
12927,25.1000000000,80.5000000000,1.0000000000,148.0000000000,0.0000000000,2025-03-12 16:39:00.000,SocSon,"2",1432.8700000000,I
